,0
EUN1_3573023375,True
EUN1_3572295149,True
EUN1_3572247746,True
EUN1_3571993607,False
EUN1_3571976867,False
EUN1_3571402699,False
EUN1_3571396085,True
EUN1_3571386110,True
EUN1_3571339921,True
EUN1_3571335533,False
EUN1_3571320838,True
EUN1_3571307529,True
EUN1_3571292954,True
EUN1_3571275411,True
EUN1_3570809417,True
EUN1_3570398148,True
EUN1_3570353970,True
EUN1_3576234476,True
EUN1_3576229827,True
EUN1_3576221361,False
EUN1_3576214792,True
EUN1_3576213629,True
EUN1_3576214353,False
EUN1_3575786332,True
EUN1_3575776251,False
EUN1_3575762259,False
EUN1_3575748202,False
EUN1_3575726838,False
EUN1_3575706658,False
EUN1_3575698743,False
EUN1_3575694376,True
EUN1_3575685725,False
EUN1_3575685587,True
EUN1_3575689190,True
EUN1_3575274620,False
EUN1_3575170569,True
EUN1_3576062048,False
EUN1_3575820022,True
EUN1_3575808284,False
EUN1_3575791541,False
EUN1_3575769592,False
EUN1_3575720353,False
EUN1_3575568718,False
EUN1_3575542958,True
EUN1_3575235743,False
EUN1_3574281409,True
EUN1_3574258380,False
EUN1_3570813324,True
EUN1_3570782060,True
EUN1_3570740033,True
EUN1_3575010052,False
EUN1_3574967770,True
EUN1_3574944687,False
EUN1_3574926243,True
EUN1_3574892788,True
EUN1_3574839849,False
EUN1_3574829122,False
EUN1_3569846222,True
EUN1_3569738820,False
EUN1_3569714535,True
EUN1_3569223182,False
EUN1_3569194196,False
EUN1_3569159354,True
EUN1_3575893549,True
EUN1_3575861840,True
EUN1_3575849426,True
EUN1_3575762265,False
EUN1_3575739561,False
EUN1_3575724059,True
EUN1_3575491698,False
EUN1_3575368997,False
EUN1_3575310831,False
EUN1_3575259532,True
EUN1_3575216620,True
EUN1_3574128747,True
EUN1_3574117362,False
EUN1_3574108212,False
EUN1_3573735931,False
EUN1_3573719826,True
EUN1_3573632294,True
EUN1_3573599994,True
EUN1_3573588430,True
EUN1_3573799205,False
EUN1_3573777633,False
EUN1_3573718891,False
EUN1_3573708357,True
EUN1_3573693114,True
EUN1_3573657837,False
EUN1_3573651422,True
EUN1_3573637118,False
EUN1_3573211533,False
EUN1_3573185839,True
EUN1_3573172172,True
EUN1_3572628961,False
EUN1_3572603749,False
EUN1_3571123940,False
EUN1_3571105151,False
EUN1_3571060384,True
EUN1_3571037393,False
EUN1_3570998238,True
EUN1_3570944223,True
EUN1_3568475339,True
EUN1_3568263105,True
EUN1_3568227788,True
EUN1_3568024879,False
EUN1_3561386970,True
EUN1_3561370497,True
EUN1_3561342946,False
EUN1_3561136205,False
EUN1_3560988549,False
EUN1_3560950968,False
EUN1_3558721545,False
EUN1_3558690866,False
EUN1_3558607916,True
EUN1_3558413164,True
EUN1_3558274076,False
EUN1_3558240506,True
EUN1_3558181975,True
EUN1_3558162331,False
EUN1_3558133306,True
EUN1_3558078563,False
EUN1_3558060978,True
EUN1_3557928722,True
EUN1_3557891519,True
EUN1_3557876193,True
EUN1_3557314819,False
EUN1_3556844991,True
EUN1_3556844520,False
EUN1_3556831781,True
EUN1_3574797537,False
EUN1_3574656357,True
EUN1_3574507889,True
EUN1_3574488337,False
EUN1_3572168907,False
EUN1_3572035887,True
EUN1_3570786392,False
EUN1_3570644628,False
EUN1_3574467257,False
EUN1_3574434887,True
EUN1_3574207527,True
EUN1_3574133107,False
EUN1_3576234469,True
EUN1_3576219984,True
EUN1_3568535114,True
EUN1_3568509886,True
EUN1_3568490883,True
EUN1_3568475768,True
EUN1_3568460974,False
EUN1_3568473115,True
EUN1_3564341333,False
EUN1_3564322619,True
EUN1_3563418687,True
EUN1_3563390971,False
EUN1_3563383163,False
EUN1_3563369121,False
EUN1_3563345400,True
EUN1_3561766201,True
EUN1_3561746807,False
EUN1_3561729007,False
EUN1_3561724430,True
EUN1_3561025498,True
EUN1_3576058600,False
EUN1_3576025662,False
EUN1_3575826906,False
EUN1_3575806797,False
EUN1_3574229678,False
EUN1_3565245521,False
EUN1_3565225598,False
EUN1_3565214589,True
EUN1_3564836372,False
EUN1_3564826320,False
EUN1_3564806973,False
EUN1_3564793784,False
EUN1_3564786416,False
EUN1_3564762970,False
EUN1_3564590578,False
EUN1_3564553065,True
EUN1_3564525602,False
EUN1_3564494351,True
EUN1_3564447293,False
EUN1_3574676496,True
EUN1_3574671181,True
EUN1_3573246510,False
EUN1_3573211062,False
EUN1_3569783092,True
EUN1_3569743533,False
EUN1_3569713989,True
EUN1_3569684452,False
EUN1_3568687092,True
EUN1_3568647196,True
EUN1_3568606609,True
EUN1_3568590081,True
EUN1_3568569621,False
EUN1_3568544458,False
EUN1_3568325297,False
EUN1_3568304101,False
EUN1_3568272847,False
EUN1_3566860753,False
EUN1_3566834769,False
EUN1_3575864957,False
EUN1_3575849829,True
EUN1_3575828402,True
EUN1_3575783878,True
EUN1_3575769197,False
EUN1_3575744804,True
EUN1_3575622398,True
EUN1_3575582895,True
EUN1_3575761235,True
EUN1_3573043272,False
EUN1_3572994806,True
EUN1_3572981669,False
EUN1_3572987126,True
EUN1_3571993851,False
EUN1_3571981382,False
EUN1_3571963694,True
EUN1_3571955099,True
EUN1_3571945080,False
EUN1_3571899467,False
EUN1_3571890913,False
EUN1_3569961867,True
EUN1_3569963176,True
EUN1_3569950289,True
EUN1_3569944377,True
EUN1_3569936816,False
EUN1_3569372382,True
EUN1_3569370358,False
EUN1_3569368574,True
EUN1_3569356689,False
EUN1_3569343721,False
EUN1_3569320990,False
EUN1_3569295839,True
EUN1_3569135869,True
EUN1_3569104864,True
EUN1_3569033966,False
EUN1_3569021361,False
EUN1_3561294951,True
EUN1_3561285457,True
EUN1_3561271158,True
EUN1_3573145300,False
EUN1_3573030413,False
EUN1_3572534757,True
EUN1_3572509533,True
EUN1_3572323359,True
EUN1_3570747240,True
EUN1_3570693980,True
EUN1_3570686155,False
EUN1_3568416059,False
EUN1_3568279446,True
EUN1_3568255347,True
EUN1_3568188362,True
EUN1_3568147628,True
EUN1_3568126969,False
EUN1_3568120242,False
EUN1_3566351400,True
EUN1_3565671502,False
EUN1_3565653552,False
EUN1_3568456389,True
EUN1_3568422542,False
EUN1_3568412009,True
EUN1_3566842100,False
EUN1_3561219424,True
EUN1_3561211366,True
EUN1_3561204322,True
EUN1_3561197411,False
EUN1_3560835554,False
EUN1_3560812868,True
EUN1_3560802460,False
EUN1_3560792102,False
EUN1_3560776296,True
EUN1_3559919233,False
EUN1_3559862352,False
EUN1_3559829913,True
EUN1_3559802078,True
EUN1_3559771545,False
EUN1_3559743577,False
EUN1_3558395907,True
EUN1_3558365258,False
EUN1_3558327066,False
EUN1_3574578848,False
EUN1_3574575688,True
EUN1_3573098087,False
EUN1_3573064212,True
EUN1_3573043333,False
EUN1_3572914978,True
EUN1_3568030450,True
EUN1_3568018468,True
EUN1_3558048126,False
EUN1_3558031499,False
EUN1_3523405036,True
EUN1_3523388179,False
EUN1_3523346566,True
EUN1_3523317562,True
EUN1_3523281954,True
EUN1_3523098361,False
EUN1_3523068359,True
EUN1_3565012239,False
EUN1_3562919881,False
EUN1_3562898545,False
EUN1_3562843105,True
EUN1_3562826334,True
EUN1_3560757869,False
EUN1_3560743911,True
EUN1_3560742393,False
EUN1_3560630104,False
EUN1_3560595778,True
EUN1_3560559359,True
EUN1_3560510874,False
EUN1_3560475841,True
EUN1_3560451469,False
EUN1_3560060318,False
EUN1_3560049257,True
EUN1_3560025839,False
EUN1_3559988779,False
EUN1_3559910473,True
EUN1_3559881033,True
EUN1_3559841236,False
EUN1_3559809464,True
EUN1_3576048649,False
EUN1_3575752735,True
EUN1_3575599393,False
EUN1_3575579458,True
EUN1_3575553372,True
EUN1_3575457945,False
EUN1_3575219320,True
EUN1_3575206252,False
EUN1_3574781320,True
EUN1_3574419834,False
EUN1_3574347957,True
EUN1_3573957537,True
EUN1_3573930783,True
EUN1_3573898949,False
EUN1_3573753559,False
EUN1_3573732891,True
EUN1_3573725246,True
EUN1_3573705339,False
EUN1_3572968510,False
EUN1_3576234535,True
EUN1_3576225935,False
EUN1_3575819998,False
EUN1_3575795321,True
EUN1_3574962705,False
EUN1_3574881100,True
EUN1_3574847711,False
EUN1_3574737503,True
EUN1_3574296167,True
EUN1_3574273328,False
EUN1_3574241378,True
EUN1_3574225914,True
EUN1_3574204002,True
EUN1_3574187609,False
EUN1_3573686294,False
EUN1_3573656925,True
EUN1_3573637978,False
EUN1_3575771769,True
EUN1_3575758806,False
EUN1_3574616717,True
EUN1_3574372758,True
EUN1_3574272311,True
EUN1_3574146370,False
EUN1_3574131438,True
EUN1_3573879323,True
EUN1_3573858457,False
EUN1_3573830498,True
EUN1_3573808109,False
EUN1_3573779625,False
EUN1_3573736528,True
EUN1_3573722147,True
EUN1_3573349554,False
EUN1_3573320587,True
EUN1_3573298519,True
EUN1_3576124220,False
EUN1_3576100361,False
EUN1_3575956222,True
EUN1_3575926560,True
EUN1_3575892878,False
EUN1_3575659226,True
EUN1_3575651384,False
EUN1_3575627797,False
EUN1_3575388580,False
EUN1_3575361710,True
EUN1_3575199853,True
EUN1_3575126309,True
EUN1_3575123262,False
EUN1_3575115340,True
EUN1_3575105689,True
EUN1_3575088795,False
EUN1_3575037273,False
EUN1_3567529616,True
EUN1_3566251870,False
EUN1_3566244270,True
EUN1_3566229184,True
EUN1_3565234520,False
EUN1_3565221449,False
EUN1_3565173854,False
EUN1_3565151769,False
EUN1_3565144959,True
EUN1_3565141556,True
EUN1_3565137289,True
EUN1_3565134252,False
EUN1_3565132126,False
EUN1_3565117013,False
EUN1_3565119678,False
EUN1_3565117670,True
EUN1_3565113751,True
EUN1_3565105327,True
EUN1_3565096113,False
EUN1_3575797621,True
EUN1_3575787302,True
EUN1_3575553283,False
EUN1_3575485249,False
EUN1_3572506611,True
EUN1_3571921017,False
EUN1_3571323093,True
EUN1_3569642876,False
EUN1_3569582275,False
EUN1_3568390926,True
EUN1_3567971010,True
EUN1_3567523860,False
EUN1_3562369544,True
EUN1_3562350285,True
EUN1_3562226224,True
EUN1_3562198844,False
EUN1_3562191325,True
EUN1_3562173670,False
EUN1_3562161847,False
EUN1_3562100982,True
EUN1_3562098528,False
EUN1_3562021437,True
EUN1_3561990753,True
EUN1_3561972313,True
EUN1_3561922618,False
EUN1_3561894267,True
EUN1_3561873041,True
EUN1_3561800437,False
EUN1_3561782512,False
EUN1_3561624587,False
EUN1_3561610870,False
EUN1_3562918098,True
EUN1_3562815655,False
EUN1_3562808188,True
EUN1_3561429854,True
EUN1_3561408836,True
EUN1_3561021181,True
EUN1_3560975818,True
EUN1_3560950631,False
EUN1_3560920913,False
EUN1_3560907131,True
EUN1_3575738935,True
EUN1_3575556582,False
EUN1_3575537166,True
EUN1_3575374137,False
EUN1_3572488757,True
EUN1_3569008259,True
EUN1_3568698901,True
EUN1_3568298516,False
EUN1_3567788838,False
EUN1_3567763012,True
EUN1_3567731940,True
EUN1_3569765681,True
EUN1_3568101290,True
EUN1_3565862802,False
EUN1_3563503714,False
EUN1_3562994411,False
EUN1_3561312788,False
EUN1_3576155847,True
EUN1_3576130905,False
EUN1_3575859261,False
EUN1_3575839097,False
EUN1_3575823205,False
EUN1_3575622666,False
EUN1_3575598238,True
EUN1_3575576369,True
EUN1_3575350733,True
EUN1_3575084970,False
EUN1_3575070918,True
EUN1_3575058667,False
EUN1_3574741488,True
EUN1_3574564329,False
EUN1_3574545788,False
EUN1_3574526855,True
EUN1_3561982426,False
EUN1_3559751716,True
EUN1_3559723791,False
EUN1_3572154650,False
EUN1_3572128274,True
EUN1_3572106543,False
EUN1_3572080911,True
EUN1_3572063335,True
EUN1_3572043225,False
EUN1_3571939008,False
EUN1_3571931631,True
EUN1_3571652101,False
EUN1_3571475280,False
EUN1_3571419895,True
EUN1_3571392924,True
EUN1_3573331821,True
EUN1_3572580014,False
EUN1_3572586074,False
EUN1_3566077637,True
EUN1_3566073142,False
EUN1_3565204297,False
EUN1_3565176596,True
EUN1_3565169157,True
EUN1_3575683761,False
EUN1_3575127802,True
EUN1_3574604347,False
EUN1_3574354190,True
EUN1_3574161690,False
EUN1_3574151143,True
EUN1_3574072189,False
EUN1_3573832797,False
EUN1_3573473557,True
EUN1_3576061809,False
EUN1_3576026994,True
EUN1_3575525210,True
EUN1_3575497305,True
EUN1_3575460424,True
EUN1_3575426959,True
EUN1_3575407827,False
EUN1_3575286878,True
EUN1_3575170409,False
EUN1_3574847073,False
EUN1_3574634090,False
EUN1_3574235063,False
EUN1_3574222092,False
EUN1_3575957207,False
EUN1_3575933332,False
EUN1_3575911304,False
EUN1_3575884635,False
EUN1_3575859868,False
EUN1_3575845447,False
EUN1_3575832094,False
EUN1_3575310761,True
EUN1_3575291657,True
EUN1_3575276344,True
EUN1_3574769240,True
EUN1_3574729786,False
EUN1_3574713477,True
EUN1_3574652806,True
EUN1_3575669335,True
EUN1_3575656823,False
EUN1_3575650784,False
EUN1_3575642572,False
EUN1_3575629731,False
EUN1_3575614006,True
EUN1_3575481859,True
EUN1_3575457417,False
EUN1_3575434096,False
EUN1_3575402834,False
EUN1_3575104553,True
EUN1_3575097177,False
EUN1_3575080811,False
EUN1_3575066688,False
EUN1_3575026009,True
EUN1_3575001307,False
EUN1_3573195756,True
EUN1_3573182590,False
EUN1_3573166434,True
EUN1_3573151179,False
EUN1_3576207498,True
EUN1_3575714228,True
EUN1_3571118846,True
EUN1_3570316029,True
EUN1_3569594148,False
EUN1_3569556954,True
EUN1_3569407605,False
EUN1_3569113997,False
EUN1_3569082638,True
EUN1_3569065421,False
EUN1_3568906932,True
EUN1_3568898516,True
EUN1_3568894001,False
EUN1_3568506225,True
EUN1_3568434194,False
EUN1_3568405549,True
EUN1_3568223181,False
EUN1_3568194693,True
EUN1_3568027470,False
EUN1_3567984454,False
EUN1_3563380685,False
EUN1_3563308955,True
EUN1_3563231300,False
EUN1_3574982057,True
EUN1_3574956862,True
EUN1_3574718286,False
EUN1_3574254627,True
EUN1_3574016946,False
EUN1_3574005118,False
EUN1_3573988743,False
EUN1_3573967344,False
EUN1_3576149809,True
EUN1_3576139702,True
EUN1_3576130170,True
EUN1_3576099503,False
EUN1_3576080155,True
EUN1_3576049245,False
EUN1_3576012281,False
EUN1_3575991495,True
EUN1_3575960839,False
EUN1_3575935335,False
EUN1_3575917271,True
EUN1_3573898667,False
EUN1_3573865945,True
EUN1_3573842596,False
EUN1_3573805535,True
EUN1_3572388056,False
EUN1_3572379581,True
EUN1_3572373375,True
EUN1_3572360209,True
EUN1_3575876159,True
EUN1_3573650698,False
EUN1_3572551410,True
EUN1_3572522402,False
EUN1_3572510416,True
EUN1_3572493542,True
EUN1_3572486816,False
EUN1_3572297722,True
EUN1_3572272515,True
EUN1_3572209242,True
EUN1_3572017472,False
EUN1_3571994944,True
EUN1_3571969663,False
EUN1_3571959669,True
EUN1_3571951422,False
EUN1_3571930245,True
EUN1_3571913609,False
EUN1_3558751157,True
EUN1_3558713675,False
EUN1_3558688432,False
EUN1_3558672140,True
EUN1_3558637563,False
EUN1_3558606965,True
EUN1_3558596720,False
EUN1_3558541424,False
EUN1_3558521792,True
EUN1_3558520311,True
EUN1_3558482921,False
EUN1_3558480556,False
EUN1_3558325936,False
EUN1_3558299964,False
EUN1_3558114892,True
EUN1_3558096858,True
EUN1_3558063271,True
EUN1_3571313123,False
EUN1_3568426788,False
EUN1_3566963143,True
EUN1_3564720247,True
EUN1_3574581548,False
EUN1_3572459978,True
EUN1_3572454166,True
EUN1_3572996964,True
EUN1_3572993964,False
EUN1_3569132916,False
EUN1_3568472857,False
EUN1_3567576173,False
EUN1_3567565114,True
EUN1_3567501574,False
EUN1_3566425091,True
EUN1_3573674218,False
EUN1_3573662187,True
EUN1_3570692914,True
EUN1_3569534819,False
EUN1_3559538957,True
EUN1_3559264619,False
EUN1_3557614011,False
EUN1_3557168212,False
EUN1_3555656441,True
EUN1_3555621455,False
EUN1_3555385050,False
EUN1_3555376648,True
EUN1_3555339020,True
EUN1_3555289375,True
EUN1_3555257857,True
EUN1_3575583875,False
EUN1_3568625215,True
EUN1_3568591499,True
EUN1_3567771540,False
EUN1_3567749529,True
EUN1_3567721739,True
EUN1_3567189970,True
EUN1_3567165564,False
EUN1_3567153165,True
EUN1_3565508345,False
EUN1_3565300835,False
EUN1_3565278781,True
EUN1_3565264340,False
EUN1_3565239798,False
EUN1_3564869118,True
EUN1_3564394353,True
EUN1_3564370364,True
EUN1_3564255417,False
EUN1_3575757651,True
EUN1_3575744459,False
EUN1_3575738142,False
EUN1_3574282815,True
EUN1_3574261001,False
EUN1_3574171188,False
EUN1_3573799384,True
EUN1_3573744021,False
EUN1_3573727632,True
EUN1_3575008222,False
EUN1_3576012835,True
EUN1_3575327787,True
EUN1_3575309027,True
EUN1_3574840056,True
EUN1_3574827533,False
EUN1_3574809623,True
EUN1_3574444579,True
EUN1_3574411565,False
EUN1_3574395551,True
EUN1_3573942602,True
EUN1_3573913281,True
EUN1_3573698182,False
EUN1_3573678160,False
EUN1_3573640932,False
EUN1_3573614687,True
EUN1_3573610175,True
EUN1_3573166958,False
EUN1_3573156362,False
EUN1_3573100442,True
EUN1_3572525983,True
EUN1_3575506386,False
EUN1_3575449901,True
EUN1_3575433382,True
EUN1_3575401988,False
EUN1_3574924926,False
EUN1_3574897896,True
EUN1_3574879811,False
EUN1_3574869231,False
EUN1_3574843906,False
EUN1_3574298416,True
EUN1_3574287279,True
EUN1_3574265597,True
EUN1_3574251544,True
EUN1_3574237359,True
EUN1_3574219455,False
EUN1_3574207135,True
EUN1_3574188203,True
EUN1_3574161820,False
EUN1_3572220627,True
EUN1_3558436221,False
EUN1_3558418832,True
EUN1_3558409394,True
EUN1_3558388871,False
EUN1_3558370424,True
EUN1_3557728957,True
EUN1_3557617444,True
EUN1_3557592919,True
EUN1_3557567924,False
EUN1_3557374908,True
EUN1_3557365884,True
EUN1_3557356738,True
EUN1_3557352096,False
EUN1_3559112016,True
EUN1_3558522209,False
EUN1_3557580202,True
EUN1_3557452260,True
EUN1_3557443256,False
EUN1_3557440122,False
EUN1_3557192286,False
EUN1_3554609733,True
EUN1_3554593891,True
EUN1_3554497339,False
EUN1_3553999595,False
EUN1_3553986337,True
EUN1_3553965843,True
EUN1_3553945042,True
EUN1_3553070585,True
EUN1_3553028559,False
EUN1_3576233331,False
EUN1_3569729223,False
EUN1_3569677929,False
EUN1_3568826483,False
EUN1_3566601248,False
EUN1_3564834548,False
EUN1_3575615716,False
EUN1_3575062360,False
EUN1_3575028899,False
EUN1_3574553414,False
EUN1_3574039298,False
EUN1_3573955943,False
EUN1_3573939291,False
EUN1_3573873670,True
EUN1_3573859169,False
EUN1_3573825871,True
EUN1_3573183682,False
EUN1_3573170470,True
EUN1_3573151517,False
EUN1_3573058477,False
EUN1_3571756075,False
EUN1_3570511556,True
EUN1_3576240879,True
EUN1_3576231002,True
EUN1_3576125975,False
EUN1_3576093909,True
EUN1_3576062934,False
EUN1_3576043607,True
EUN1_3576021676,True
EUN1_3575631561,True
EUN1_3575618287,False
EUN1_3575602138,False
EUN1_3575577388,False
EUN1_3575244812,False
EUN1_3575223980,True
EUN1_3575209895,False
EUN1_3571664283,True
EUN1_3574220741,False
EUN1_3574203511,False
EUN1_3574132193,False
EUN1_3573781962,True
EUN1_3573777256,True
EUN1_3573580253,True
EUN1_3576027854,True
EUN1_3575997793,True
EUN1_3575272578,False
EUN1_3575251850,False
EUN1_3574426691,False
EUN1_3574404729,True
EUN1_3574381979,True
EUN1_3574127823,True
EUN1_3572743439,True
EUN1_3572720506,True
EUN1_3572696563,True
EUN1_3572640481,True
EUN1_3572091190,False
EUN1_3572067574,False
EUN1_3571013477,True
EUN1_3557980135,True
EUN1_3557978074,True
EUN1_3557578286,True
EUN1_3557424166,True
EUN1_3557385166,True
EUN1_3553055788,True
EUN1_3553029155,True
EUN1_3552787500,False
EUN1_3552638086,False
EUN1_3552603257,True
EUN1_3552522507,True
EUN1_3552448356,False
EUN1_3552358467,False
EUN1_3552323784,False
EUN1_3552301771,True
EUN1_3552282520,True
EUN1_3552051587,False
EUN1_3552039546,True
EUN1_3568935763,False
EUN1_3568929221,False
EUN1_3568538181,True
EUN1_3568443678,False
EUN1_3566142020,False
EUN1_3566117080,True
EUN1_3566098291,True
EUN1_3560868640,True
EUN1_3560856274,True
EUN1_3560840254,True
EUN1_3560823279,True
EUN1_3560803480,True
EUN1_3560783979,True
EUN1_3560751712,True
EUN1_3560745328,True
EUN1_3576129946,False
EUN1_3566607124,False
EUN1_3566591233,True
EUN1_3566544492,False
EUN1_3565623834,True
EUN1_3565170080,False
EUN1_3565079012,True
EUN1_3564504067,False
EUN1_3563258810,True
EUN1_3563055241,False
EUN1_3563047118,True
EUN1_3562431657,False
EUN1_3562290606,False
EUN1_3562267887,True
EUN1_3576040556,True
EUN1_3576013409,True
EUN1_3575906984,True
EUN1_3575889743,False
EUN1_3575861985,False
EUN1_3575850513,False
EUN1_3575573566,True
EUN1_3575351671,False
EUN1_3575330881,True
EUN1_3575091551,False
EUN1_3575066979,False
EUN1_3575046767,True
EUN1_3575031569,True
EUN1_3574803705,True
EUN1_3574783855,False
EUN1_3574337715,False
EUN1_3575984671,True
EUN1_3575970242,True
EUN1_3575924165,True
EUN1_3575640020,False
EUN1_3575641089,False
EUN1_3575619732,True
EUN1_3575608289,True
EUN1_3575584195,True
EUN1_3575520602,True
EUN1_3576012064,False
EUN1_3575985671,False
EUN1_3575965253,False
EUN1_3575928612,True
EUN1_3574350129,True
EUN1_3574326206,True
EUN1_3574311184,False
EUN1_3574293223,False
EUN1_3573138485,True
EUN1_3573112981,True
EUN1_3573102635,True
EUN1_3573084218,False
EUN1_3573076332,False
EUN1_3572855404,False
EUN1_3572836334,True
EUN1_3572802337,True
EUN1_3573150466,True
EUN1_3573110737,True
EUN1_3575982809,True
EUN1_3571934397,True
EUN1_3571915032,False
EUN1_3571818523,True
EUN1_3571797985,False
EUN1_3571312954,False
EUN1_3571169866,False
EUN1_3571125342,True
EUN1_3571983438,False
EUN1_3571967615,True
EUN1_3571955527,True
EUN1_3569505699,False
EUN1_3569484948,True
EUN1_3569475544,False
EUN1_3573584083,True
EUN1_3573561845,True
EUN1_3573558203,False
EUN1_3558651684,True
EUN1_3557542804,True
EUN1_3557530190,False
EUN1_3557503971,True
EUN1_3554759877,False
EUN1_3554262859,False
EUN1_3554237108,True
EUN1_3554189953,False
EUN1_3553616402,False
EUN1_3551234921,False
EUN1_3551211249,True
EUN1_3551178323,False
EUN1_3551140627,False
EUN1_3551087468,False
EUN1_3576074174,False
EUN1_3576039793,True
EUN1_3575965260,False
EUN1_3575856531,True
EUN1_3575837026,True
EUN1_3575803174,False
EUN1_3575773059,False
EUN1_3575574978,True
EUN1_3575561181,False
EUN1_3575471990,False
EUN1_3575447889,False
EUN1_3575376860,True
EUN1_3575362330,False
EUN1_3575261591,False
EUN1_3575252259,False
EUN1_3575218739,True
EUN1_3575202821,True
EUN1_3575006234,False
EUN1_3574977439,True
EUN1_3575471677,True
EUN1_3573872400,False
EUN1_3573662710,True
EUN1_3573645108,False
EUN1_3573217849,False
EUN1_3573174845,False
EUN1_3573161713,True
EUN1_3573039029,False
EUN1_3573028799,True
EUN1_3573011815,True
EUN1_3571066550,False
EUW1_6882635576,False
EUW1_6882466143,False
EUW1_6875038138,True
EUW1_6873682339,True
EUW1_6873671210,False
EUW1_6883504411,False
EUW1_6883464995,False
EUW1_6883413278,True
EUW1_6883054242,False
EUW1_6883003443,False
EUW1_6882953043,False
EUW1_6882888025,False
EUW1_6882844660,True
EUW1_6882767317,True
EUW1_6882738409,False
EUW1_6882708777,False
EUW1_6882673465,False
EUW1_6882590253,True
EUW1_6882553365,False
EUW1_6881848382,True
EUW1_6883567105,True
EUW1_6883524204,True
EUW1_6883493246,True
EUW1_6883390586,True
EUW1_6882870173,True
EUW1_6882819452,True
EUW1_6882774195,False
EUW1_6882710164,False
EUW1_6882666321,True
EUW1_6881899211,True
EUW1_6880711385,False
EUW1_6880683954,True
EUW1_6874086655,True
EUW1_6874054688,True
EUW1_6874001038,False
EUW1_6873964198,False
EUW1_6873923548,True
EUW1_6882713252,True
EUW1_6882682465,False
EUW1_6882603516,False
EUW1_6883538907,False
EUW1_6883496680,False
EUW1_6883441159,True
EUW1_6883390684,False
EUW1_6882794989,True
EUW1_6882600820,False
EUW1_6882573257,True
EUW1_6882545425,False
EUW1_6882523469,True
EUW1_6882501673,True
EUW1_6882462354,False
EUW1_6882249709,True
EUW1_6882230591,True
EUW1_6882181324,True
EUW1_6882150705,False
EUW1_6883371310,False
EUW1_6883133772,True
EUW1_6882999687,False
EUW1_6882950500,True
EUW1_6882755790,True
EUW1_6882718458,False
EUW1_6882693538,True
EUW1_6882597023,True
EUW1_6882055214,False
EUW1_6881382916,False
EUW1_6881327342,True
EUW1_6881194887,True
EUW1_6881108682,False
EUW1_6880733410,True
EUW1_6880719940,True
EUW1_6880695537,True
EUW1_6880651359,True
EUW1_6880608448,False
EUW1_6883188427,True
EUW1_6883109248,False
EUW1_6883064049,True
EUW1_6882843898,False
EUW1_6882798991,False
EUW1_6882275176,False
EUW1_6882257119,False
EUW1_6882237729,True
EUW1_6882207171,True
EUW1_6882181676,True
EUW1_6882144835,True
EUW1_6882163802,False
EUW1_6882108921,False
EUW1_6882052132,True
EUW1_6881971121,True
EUW1_6881889798,True
EUW1_6881820726,True
EUW1_6880495482,False
EUW1_6880430926,True
EUW1_6880364622,True
EUW1_6879837374,False
EUW1_6879801020,True
EUW1_6879130975,False
EUW1_6879049635,True
EUW1_6878974442,True
EUW1_6878877878,False
EUW1_6878833465,True
EUW1_6883009403,True
EUW1_6882918959,True
EUW1_6881615495,False
EUW1_6881549797,False
EUW1_6881471948,True
EUW1_6881392551,False
EUW1_6881316579,False
EUW1_6881261494,True
EUW1_6880998102,False
EUW1_6880979617,True
EUW1_6880914905,True
EUW1_6883029492,False
EUW1_6882898935,False
EUW1_6882848744,True
EUW1_6882788734,False
EUW1_6882705870,False
EUW1_6882666004,True
EUW1_6882634563,True
EUW1_6882563945,True
EUW1_6882523638,False
EUW1_6882492773,False
EUW1_6882028735,True
EUW1_6881963761,True
EUW1_6881868282,False
EUW1_6881794000,True
EUW1_6881704843,True
EUW1_6881652676,True
EUW1_6881590334,True
EUW1_6880982568,True
EUW1_6880946767,True
EUW1_6882759000,False
EUW1_6882689855,False
EUW1_6882658814,True
EUW1_6882626227,True
EUW1_6882566332,True
EUW1_6882548333,False
EUW1_6881800052,True
EUW1_6881749314,True
EUW1_6881215586,False
EUW1_6881173837,True
EUW1_6881124735,False
EUW1_6879567112,False
EUW1_6878902534,True
EUW1_6877642431,False
EUW1_6877572903,True
EUW1_6877467102,False
EUW1_6877403497,True
EUW1_6877344173,True
EUW1_6883656079,False
EUW1_6883647004,True
EUW1_6883623849,False
EUW1_6883611851,True
EUW1_6883573424,False
EUW1_6883558749,True
EUW1_6883437504,True
EUW1_6883322105,False
EUW1_6883244018,False
EUW1_6882641953,False
EUW1_6882575888,False
EUW1_6882535884,False
EUW1_6880826193,False
EUW1_6880760468,False
EUW1_6880660841,False
EUW1_6875027793,False
EUW1_6875005147,True
EUW1_6874939714,True
EUW1_6874895089,True
EUW1_6883020211,False
EUW1_6882979499,False
EUW1_6882909438,True
EUW1_6882862976,True
EUW1_6882658944,False
EUW1_6882561124,True
EUW1_6882216662,False
EUW1_6882165268,True
EUW1_6882143703,False
EUW1_6882117483,False
EUW1_6882067659,True
EUW1_6881854828,False
EUW1_6881550722,True
EUW1_6881488572,True
EUW1_6881416999,False
EUW1_6881351214,True
EUW1_6882557700,True
EUW1_6882518304,True
EUW1_6882811269,True
EUW1_6882639843,False
EUW1_6882525061,True
